               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  63,            0.019285,           0.0060542,                   0,                   1,             0.99999,             0.99768,             0.81011,            0.011756,           0.0044033,                   0,           0.0097911,           0.0097911,           0.0097911
                  64,            0.018863,           0.0056848,                   0,                   1,             0.99998,             0.99699,             0.79746,            0.012477,           0.0042356,                   0,           0.0097843,           0.0097843,           0.0097843
                  65,            0.020043,           0.0059119,                   0,                   1,             0.99999,             0.99834,             0.79863,            0.012004,            0.004489,                   0,           0.0097775,           0.0097775,           0.0097775
                  66,            0.019502,            0.005989,                   0,             0.99998,              0.9931,             0.99819,              0.8032,            0.011611,           0.0045241,                   0,           0.0097706,           0.0097706,           0.0097706
                  67,             0.01882,           0.0058798,                   0,             0.99998,                   1,             0.99751,             0.81377,             0.01132,            0.004024,                   0,           0.0097635,           0.0097635,           0.0097635
                  68,            0.018167,           0.0057831,                   0,             0.99999,                   1,             0.99575,             0.80592,            0.011599,           0.0043349,                   0,           0.0097564,           0.0097564,           0.0097564
                  69,            0.018648,           0.0058276,                   0,                   1,                   1,             0.99666,             0.80278,            0.013134,           0.0044119,                   0,           0.0097491,           0.0097491,           0.0097491
                  70,            0.018095,           0.0058694,                   0,             0.99314,                   1,              0.9963,                0.81,            0.010861,           0.0043132,                   0,           0.0097418,           0.0097418,           0.0097418
                  71,             0.01827,           0.0057603,                   0,                   1,                   1,             0.99801,             0.81546,            0.012245,            0.004272,                   0,           0.0097343,           0.0097343,           0.0097343
                  72,            0.018687,           0.0057877,                   0,             0.99999,                   1,             0.99814,             0.80071,            0.013401,           0.0047075,                   0,           0.0097268,           0.0097268,           0.0097268
                  73,            0.018086,           0.0058955,                   0,             0.99999,                   1,             0.99914,             0.79883,            0.012129,           0.0043434,                   0,           0.0097191,           0.0097191,           0.0097191
                  74,            0.018475,           0.0055045,                   0,                   1,             0.99309,             0.99831,             0.81126,             0.01288,           0.0042106,                   0,           0.0097113,           0.0097113,           0.0097113
                  75,            0.018174,           0.0054259,                   0,                   1,             0.99999,             0.99845,             0.80502,            0.012278,           0.0042644,                   0,           0.0097035,           0.0097035,           0.0097035
                  76,            0.017611,           0.0054441,                   0,                   1,                   1,             0.99821,             0.81349,             0.01203,           0.0040096,                   0,           0.0096955,           0.0096955,           0.0096955
                  77,            0.017653,            0.005745,                   0,             0.99999,                   1,             0.99798,             0.80192,            0.012675,            0.004154,                   0,           0.0096875,           0.0096875,           0.0096875
                  78,            0.018012,           0.0055363,                   0,             0.99999,                   1,             0.99703,             0.78306,             0.01353,           0.0044685,                   0,           0.0096793,           0.0096793,           0.0096793
                  79,            0.017647,           0.0054753,                   0,                   1,             0.99994,             0.99737,              0.7908,            0.011674,           0.0043288,                   0,            0.009671,            0.009671,            0.009671
                  80,             0.01745,           0.0055019,                   0,                   1,                   1,               0.998,             0.81443,            0.011974,           0.0041281,                   0,           0.0096627,           0.0096627,           0.0096627
