               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  74,             0.02005,           0.0065601,                   0,             0.97462,             0.97958,             0.98273,             0.60989,             0.02273,           0.0059226,                   0,           0.0076461,           0.0076461,           0.0076461
                  75,            0.020203,           0.0063716,                   0,             0.97486,              0.9898,             0.98621,             0.58725,            0.024799,           0.0062243,                   0,           0.0075886,           0.0075886,           0.0075886
                  76,            0.021183,            0.006311,                   0,             0.97475,             0.98469,             0.98734,             0.59779,            0.024835,           0.0060799,                   0,           0.0075307,           0.0075307,           0.0075307
                  77,            0.019711,            0.006133,                   0,             0.99482,             0.98469,             0.99557,             0.59796,            0.022612,           0.0059311,                   0,           0.0074725,           0.0074725,           0.0074725
                  78,            0.020035,           0.0064706,                   0,             0.98492,                   1,             0.99478,             0.62361,            0.023848,           0.0063408,                   0,           0.0074139,           0.0074139,           0.0074139
                  79,            0.018716,           0.0060188,                   0,             0.98983,              0.9949,              0.9951,             0.61237,            0.023925,           0.0059121,                   0,            0.007355,            0.007355,            0.007355
                  80,            0.019118,           0.0061993,                   0,             0.98484,              0.9949,             0.98979,             0.64015,            0.024318,           0.0061678,                   0,           0.0072957,           0.0072957,           0.0072957
                  81,            0.020172,           0.0061883,                   0,              0.9798,             0.98978,             0.99247,             0.60361,            0.024371,           0.0064666,                   0,           0.0072361,           0.0072361,           0.0072361
                  82,            0.019555,           0.0059623,                   0,             0.97979,              0.9898,             0.99456,             0.61113,            0.025501,           0.0067731,                   0,           0.0071762,           0.0071762,           0.0071762
                  83,            0.019259,           0.0061811,                   0,             0.97456,             0.97959,             0.98281,             0.59939,            0.024451,           0.0061631,                   0,            0.007116,            0.007116,            0.007116
                  84,            0.018572,           0.0060945,                   0,             0.97462,             0.97958,             0.98513,             0.60061,            0.024919,           0.0061277,                   0,           0.0070555,           0.0070555,           0.0070555
                  85,            0.018985,           0.0060365,                   0,              0.9798,              0.9898,             0.99365,             0.62069,            0.023347,           0.0061302,                   0,           0.0069948,           0.0069948,           0.0069948
                  86,            0.018576,           0.0062265,                   0,             0.99492,                   1,             0.99358,             0.63363,            0.021788,           0.0056855,                   0,           0.0069338,           0.0069338,           0.0069338
                  87,            0.018964,           0.0060313,                   0,             0.98484,              0.9949,             0.99502,              0.6364,            0.021838,           0.0057785,                   0,           0.0068726,           0.0068726,           0.0068726
                  88,            0.017974,           0.0060717,                   0,             0.98984,              0.9949,             0.99483,             0.61824,            0.022236,           0.0058901,                   0,           0.0068111,           0.0068111,           0.0068111
                  89,            0.017885,           0.0057189,                   0,             0.98983,              0.9949,             0.99521,             0.61387,            0.023357,           0.0061706,                   0,           0.0067495,           0.0067495,           0.0067495
                  90,            0.017363,           0.0055506,                   0,              0.9899,             0.99998,             0.99295,             0.62204,            0.024077,           0.0061556,                   0,           0.0066877,           0.0066877,           0.0066877
                  91,            0.018345,           0.0058154,                   0,             0.99492,                   1,               0.995,              0.6355,            0.022912,           0.0056617,                   0,           0.0066257,           0.0066257,           0.0066257
                  92,            0.016784,           0.0056752,                   0,                0.98,                   1,             0.99333,             0.63032,            0.022767,           0.0058609,                   0,           0.0065636,           0.0065636,           0.0065636
                  93,            0.017492,           0.0055736,                   0,              0.9899,                   1,             0.99274,             0.63313,            0.022481,            0.005949,                   0,           0.0065013,           0.0065013,           0.0065013
