               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.024803,           0.0074553,                   0,             0.97844,                   1,             0.98882,               0.755,            0.014316,            0.004009,                   0,           0.0094356,           0.0094356,            0.012036
                  39,            0.024885,           0.0070004,                   0,             0.97836,              0.9927,             0.98955,             0.74076,            0.015339,           0.0040011,                   0,           0.0096613,           0.0096613,           0.0097613
                  40,            0.024799,           0.0070043,                   0,             0.96478,             0.99979,             0.99261,             0.75666,            0.013583,           0.0039477,                   0,           0.0096542,           0.0096542,           0.0096542
                  41,            0.024126,           0.0067902,                   0,             0.97857,             0.99996,             0.99282,             0.73754,            0.018198,           0.0039907,                   0,           0.0096542,           0.0096542,           0.0096542
                  42,               0.023,           0.0068776,                   0,             0.98552,                   1,             0.98831,             0.74495,            0.014189,             0.00396,                   0,           0.0096369,           0.0096369,           0.0096369
                  43,            0.024615,           0.0069968,                   0,             0.97854,                   1,             0.98536,              0.7349,            0.014652,           0.0039878,                   0,           0.0096193,           0.0096193,           0.0096193
                  44,            0.022503,            0.006818,                   0,             0.97857,             0.99991,             0.99292,              0.7027,            0.016121,            0.003957,                   0,           0.0096013,           0.0096013,           0.0096013
                  45,            0.022667,           0.0066025,                   0,             0.99227,              0.9927,             0.99174,             0.77665,            0.013574,           0.0036045,                   0,           0.0095828,           0.0095828,           0.0095828
                  46,            0.022407,           0.0066916,                   0,             0.99262,                   1,             0.99137,             0.75149,            0.016723,           0.0039666,                   0,            0.009564,            0.009564,            0.009564
                  47,            0.022336,             0.00662,                   0,             0.97162,                   1,             0.98943,             0.75517,            0.014567,           0.0038053,                   0,           0.0095448,           0.0095448,           0.0095448
                  48,            0.022715,           0.0067147,                   0,             0.97162,                   1,              0.9888,             0.79177,            0.011956,           0.0036751,                   0,           0.0095252,           0.0095252,           0.0095252
                  49,            0.021027,           0.0067496,                   0,             0.97851,                   1,             0.99343,             0.80249,            0.013523,           0.0036206,                   0,           0.0095052,           0.0095052,           0.0095052
                  50,            0.021676,           0.0066564,                   0,             0.97853,                   1,             0.99137,             0.76804,            0.014311,           0.0035591,                   0,           0.0094849,           0.0094849,           0.0094849
                  51,             0.02114,           0.0062616,                   0,              0.9785,                   1,             0.99109,             0.77068,            0.013522,           0.0037269,                   0,           0.0094641,           0.0094641,           0.0094641
                  52,            0.020738,           0.0062368,                   0,             0.97857,             0.99986,             0.99288,             0.77946,            0.016071,           0.0036743,                   0,            0.009443,            0.009443,            0.009443
                  53,            0.020135,           0.0062996,                   0,             0.97856,                   1,             0.99081,             0.76579,            0.015983,            0.003682,                   0,           0.0094215,           0.0094215,           0.0094215
                  54,            0.021416,            0.006483,                   0,             0.97163,             0.99999,             0.99093,             0.78075,            0.013944,           0.0035501,                   0,           0.0093996,           0.0093996,           0.0093996
                  55,            0.020413,           0.0062145,                   0,             0.97857,             0.99999,             0.98374,             0.79658,            0.014296,           0.0034638,                   0,           0.0093773,           0.0093773,           0.0093773
                  56,            0.020104,           0.0063733,                   0,             0.97163,             0.99995,             0.98605,             0.79468,            0.014313,           0.0035752,                   0,           0.0093547,           0.0093547,           0.0093547
                  57,            0.019213,           0.0059971,                   0,             0.99274,                   1,             0.99591,             0.79282,            0.012885,           0.0034039,                   0,           0.0093317,           0.0093317,           0.0093317
                  58,            0.019553,           0.0063017,                   0,             0.99245,                   1,             0.99161,             0.76065,            0.013839,           0.0035375,                   0,           0.0093083,           0.0093083,           0.0093083
                  59,            0.019171,           0.0061776,                   0,             0.99275,             0.99999,             0.99382,             0.79709,             0.01288,           0.0035118,                   0,           0.0092846,           0.0092846,           0.0092846
                  60,            0.019416,           0.0062655,                   0,             0.99272,                   1,             0.99525,             0.79224,            0.012666,            0.003489,                   0,           0.0092605,           0.0092605,           0.0092605
                  61,            0.018927,           0.0059448,                   0,              0.9856,             0.99946,             0.99088,             0.79338,            0.012531,           0.0034867,                   0,           0.0092361,           0.0092361,           0.0092361
                  62,            0.019804,           0.0061974,                   0,             0.98561,              0.9998,             0.99328,              0.7706,            0.014215,           0.0036223,                   0,           0.0092113,           0.0092113,           0.0092113
                  63,            0.018684,           0.0060719,                   0,             0.97855,                   1,             0.99462,             0.80315,            0.012541,            0.003535,                   0,           0.0091861,           0.0091861,           0.0091861
                  64,            0.018865,           0.0059284,                   0,             0.98555,                   1,             0.99263,             0.79517,            0.012652,           0.0035699,                   0,           0.0091606,           0.0091606,           0.0091606
                  65,            0.019409,           0.0056354,                   0,             0.97853,                   1,             0.99125,             0.80503,            0.011772,           0.0036076,                   0,           0.0091348,           0.0091348,           0.0091348
                  66,            0.018224,           0.0060895,                   0,             0.97854,                   1,             0.99487,             0.80503,            0.011757,           0.0036095,                   0,           0.0091086,           0.0091086,           0.0091086
                  67,            0.017535,           0.0056762,                   0,             0.98548,                   1,             0.99332,             0.81195,            0.014079,           0.0034107,                   0,           0.0090821,           0.0090821,           0.0090821
                  68,            0.019116,           0.0057974,                   0,             0.97857,                   1,             0.99297,             0.80213,            0.012141,           0.0034914,                   0,           0.0090552,           0.0090552,           0.0090552
                  69,            0.017725,           0.0060913,                   0,             0.97857,                   1,              0.9902,             0.80555,            0.011593,           0.0035837,                   0,            0.009028,            0.009028,            0.009028
                  70,            0.017671,           0.0056299,                   0,             0.98553,                   1,              0.9929,             0.80291,            0.012246,            0.003448,                   0,           0.0090004,           0.0090004,           0.0090004
                  71,            0.018485,           0.0057086,                   0,             0.98561,             0.99994,             0.99773,             0.80032,            0.011802,           0.0034604,                   0,           0.0089726,           0.0089726,           0.0089726
                  72,            0.018068,            0.005863,                   0,             0.99275,             0.99999,              0.9973,             0.80308,              0.0122,           0.0034099,                   0,           0.0089444,           0.0089444,           0.0089444
                  73,            0.017654,           0.0057514,                   0,             0.99275,                   1,             0.99591,             0.79362,            0.012374,           0.0034833,                   0,           0.0089159,           0.0089159,           0.0089159
                  74,            0.017211,           0.0054895,                   0,             0.98561,             0.99996,             0.99722,             0.80776,            0.011884,           0.0035763,                   0,            0.008887,            0.008887,            0.008887
                  75,            0.017848,           0.0055943,                   0,             0.98558,                   1,             0.99492,             0.81006,            0.011321,           0.0034197,                   0,           0.0088579,           0.0088579,           0.0088579
                  76,            0.017915,            0.005514,                   0,             0.98559,                   1,             0.99696,             0.80457,            0.013389,           0.0034379,                   0,           0.0088284,           0.0088284,           0.0088284
                  77,            0.017417,            0.005644,                   0,             0.97856,                   1,             0.99128,              0.8061,            0.011729,           0.0034847,                   0,           0.0087987,           0.0087987,           0.0087987
                  78,            0.017276,           0.0056902,                   0,             0.99242,              0.9927,             0.99217,             0.80123,            0.012245,           0.0034286,                   0,           0.0087686,           0.0087686,           0.0087686
                  79,            0.016851,           0.0055814,                   0,             0.97856,                   1,             0.99043,              0.8027,             0.01173,           0.0033695,                   0,           0.0087382,           0.0087382,           0.0087382
                  80,            0.016755,           0.0054335,                   0,              0.9716,                   1,             0.99248,             0.80403,            0.012907,           0.0034646,                   0,           0.0087075,           0.0087075,           0.0087075
                  81,            0.016449,           0.0054495,                   0,             0.97857,                   1,             0.99259,             0.80509,            0.011139,           0.0033489,                   0,           0.0086765,           0.0086765,           0.0086765
                  82,            0.017823,            0.005875,                   0,             0.97857,                   1,             0.99212,             0.79838,            0.011148,           0.0034732,                   0,           0.0086452,           0.0086452,           0.0086452
                  83,            0.017322,           0.0054679,                   0,             0.99245,              0.9854,             0.99421,             0.80513,            0.011617,           0.0034068,                   0,           0.0086137,           0.0086137,           0.0086137
                  84,            0.016431,           0.0054544,                   0,             0.98537,              0.9927,             0.99449,             0.80239,            0.012163,           0.0034315,                   0,           0.0085818,           0.0085818,           0.0085818
                  85,            0.016635,           0.0054292,                   0,             0.97854,                   1,             0.99432,             0.81907,            0.011424,           0.0033694,                   0,           0.0085497,           0.0085497,           0.0085497
                  86,            0.016404,           0.0052749,                   0,             0.97846,                   1,             0.99468,             0.79798,            0.010372,           0.0035182,                   0,           0.0085173,           0.0085173,           0.0085173
                  87,            0.016212,           0.0053742,                   0,             0.98559,                   1,             0.99598,             0.81162,            0.010963,           0.0033194,                   0,           0.0084846,           0.0084846,           0.0084846
                  88,            0.016763,           0.0054822,                   0,             0.99262,                   1,             0.99555,             0.81215,            0.011161,           0.0035192,                   0,           0.0084516,           0.0084516,           0.0084516
                  89,            0.016999,           0.0053057,                   0,              0.9856,                   1,             0.99851,             0.80914,            0.011436,           0.0034191,                   0,           0.0084184,           0.0084184,           0.0084184
                  90,             0.01646,           0.0053663,                   0,             0.98561,             0.99993,              0.9925,             0.81018,            0.011808,           0.0036017,                   0,           0.0083849,           0.0083849,           0.0083849
                  91,            0.016369,           0.0054293,                   0,             0.97157,                   1,             0.99254,             0.81419,            0.012605,           0.0032865,                   0,           0.0083511,           0.0083511,           0.0083511
                  92,            0.015844,           0.0053152,                   0,             0.97849,                   1,             0.99441,             0.79796,            0.011974,           0.0034485,                   0,           0.0083171,           0.0083171,           0.0083171
                  93,             0.01526,           0.0052904,                   0,             0.97857,             0.99991,             0.99767,             0.81894,            0.011159,           0.0031797,                   0,           0.0082829,           0.0082829,           0.0082829
                  94,            0.016076,           0.0054896,                   0,             0.97148,                   1,             0.99727,             0.81464,            0.011912,           0.0034497,                   0,           0.0082483,           0.0082483,           0.0082483
                  95,            0.016002,           0.0053812,                   0,             0.99261,                   1,             0.99896,             0.80493,            0.011204,            0.003093,                   0,           0.0082136,           0.0082136,           0.0082136
                  96,            0.015532,           0.0053911,                   0,             0.99226,              0.9927,             0.99801,             0.83052,            0.012374,           0.0031913,                   0,           0.0081786,           0.0081786,           0.0081786
                  97,            0.015432,           0.0048818,                   0,             0.99264,             0.98504,             0.99852,             0.81436,            0.011239,           0.0034873,                   0,           0.0081433,           0.0081433,           0.0081433
                  98,            0.017162,           0.0053618,                   0,             0.99253,                   1,             0.99802,             0.81995,            0.011733,           0.0032013,                   0,           0.0081078,           0.0081078,           0.0081078
                  99,            0.015554,           0.0052738,                   0,             0.98557,                   1,             0.99789,             0.82216,             0.01137,           0.0031514,                   0,           0.0080721,           0.0080721,           0.0080721
                 100,            0.015059,           0.0053237,                   0,             0.98561,             0.99987,             0.99761,             0.81858,            0.010737,            0.003115,                   0,           0.0080362,           0.0080362,           0.0080362
                 101,            0.015227,           0.0053143,                   0,             0.99924,                   1,             0.99889,             0.82764,            0.012988,           0.0031786,                   0,               0.008,               0.008,               0.008
                 102,            0.015327,           0.0052812,                   0,             0.98561,             0.99965,             0.99684,             0.83058,            0.011545,           0.0032239,                   0,           0.0079636,           0.0079636,           0.0079636
                 103,            0.016287,           0.0052112,                   0,             0.97856,                   1,              0.9915,              0.8236,            0.010767,           0.0031131,                   0,            0.007927,            0.007927,            0.007927
                 104,            0.015099,           0.0051002,                   0,             0.98561,             0.99999,             0.99761,             0.81296,            0.011352,           0.0033293,                   0,           0.0078902,           0.0078902,           0.0078902
                 105,            0.014948,           0.0047965,                   0,             0.97857,                   1,             0.99755,             0.82638,            0.012165,           0.0034116,                   0,           0.0078532,           0.0078532,           0.0078532
                 106,            0.014868,           0.0050005,                   0,             0.97855,                   1,             0.99493,             0.81717,            0.012447,           0.0032227,                   0,            0.007816,            0.007816,            0.007816
                 107,            0.015111,           0.0049668,                   0,             0.98561,             0.99972,             0.99625,             0.81276,            0.012958,           0.0032012,                   0,           0.0077785,           0.0077785,           0.0077785
                 108,            0.015068,           0.0053047,                   0,             0.98556,                   1,             0.99756,             0.81458,             0.01129,           0.0033082,                   0,           0.0077409,           0.0077409,           0.0077409
