               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.030233,           0.0082037,                   0,             0.97219,             0.99291,             0.99427,             0.73416,             0.01501,           0.0047437,                   0,           0.0088667,           0.0088667,            0.013967
                  38,            0.030013,           0.0083037,                   0,             0.98549,             0.97163,             0.98696,             0.66273,            0.018293,           0.0048893,                   0,           0.0090663,           0.0090663,            0.011666
                  39,            0.027163,            0.007703,                   0,             0.98578,             0.98582,             0.99225,             0.75077,            0.013888,           0.0043499,                   0,           0.0092633,           0.0092633,           0.0093633
                  40,            0.028319,           0.0080035,                   0,             0.98582,              0.9858,             0.99428,             0.76851,            0.013374,           0.0046681,                   0,           0.0092361,           0.0092361,           0.0092361
                  41,            0.029228,           0.0078108,                   0,             0.99286,             0.98581,             0.99134,             0.73932,            0.015561,           0.0044539,                   0,           0.0092361,           0.0092361,           0.0092361
                  42,            0.029354,           0.0077846,                   0,             0.97239,                   1,             0.98771,             0.71533,            0.016612,           0.0048171,                   0,           0.0091987,           0.0091987,           0.0091987
                  43,            0.026598,           0.0079774,                   0,               0.979,             0.99291,             0.98978,             0.74786,            0.015018,            0.004341,                   0,           0.0091606,           0.0091606,           0.0091606
                  44,             0.02667,           0.0080136,                   0,             0.97899,             0.99291,             0.99276,             0.74013,            0.015135,           0.0044261,                   0,           0.0091217,           0.0091217,           0.0091217
                  45,            0.027297,           0.0075163,                   0,             0.98581,             0.98582,             0.99386,             0.77862,            0.013681,           0.0043114,                   0,           0.0090821,           0.0090821,           0.0090821
                  46,            0.026393,           0.0077762,                   0,             0.97872,             0.97871,             0.99267,             0.76018,            0.013536,           0.0046247,                   0,           0.0090416,           0.0090416,           0.0090416
                  47,            0.027032,           0.0073655,                   0,             0.99289,             0.99291,             0.99437,             0.78256,            0.013309,           0.0039655,                   0,           0.0090004,           0.0090004,           0.0090004
                  48,            0.024281,           0.0074092,                   0,             0.99998,             0.97163,             0.99465,             0.74544,            0.012451,           0.0045025,                   0,           0.0089585,           0.0089585,           0.0089585
                  49,            0.026462,           0.0078182,                   0,             0.99291,             0.99288,             0.99553,             0.79092,             0.01051,            0.003832,                   0,           0.0089159,           0.0089159,           0.0089159
                  50,            0.024339,           0.0076086,                   0,             0.98591,             0.99291,             0.99394,             0.79813,            0.012303,           0.0042063,                   0,           0.0088725,           0.0088725,           0.0088725
                  51,            0.025245,           0.0071679,                   0,             0.97856,             0.99291,             0.98925,             0.76613,            0.014241,           0.0045281,                   0,           0.0088284,           0.0088284,           0.0088284
                  52,            0.026741,           0.0070617,                   0,             0.97902,             0.99278,             0.99441,             0.76982,            0.014742,           0.0041802,                   0,           0.0087837,           0.0087837,           0.0087837
                  53,            0.025131,           0.0074552,                   0,                   1,             0.99998,             0.99615,             0.77597,             0.01247,           0.0038891,                   0,           0.0087382,           0.0087382,           0.0087382
                  54,            0.024984,           0.0074483,                   0,             0.99994,             0.99291,             0.99585,             0.79386,            0.011466,           0.0039929,                   0,           0.0086921,           0.0086921,           0.0086921
                  55,             0.02427,           0.0071647,                   0,             0.98601,             0.99999,             0.99648,             0.80619,            0.012136,           0.0038366,                   0,           0.0086452,           0.0086452,           0.0086452
                  56,            0.023026,           0.0071168,                   0,             0.99285,                   1,             0.99625,             0.81342,             0.01106,            0.003752,                   0,           0.0085978,           0.0085978,           0.0085978
                  57,            0.023983,           0.0068584,                   0,                   1,             0.99287,             0.99513,             0.79469,            0.011398,           0.0040035,                   0,           0.0085497,           0.0085497,           0.0085497
                  58,            0.023569,           0.0072529,                   0,             0.99291,             0.99291,             0.99499,             0.79112,            0.012824,           0.0042586,                   0,            0.008501,            0.008501,            0.008501
                  59,            0.023217,           0.0070317,                   0,              0.9929,             0.99291,             0.99501,             0.78536,            0.013183,             0.00408,                   0,           0.0084516,           0.0084516,           0.0084516
                  60,            0.022311,            0.007113,                   0,             0.98591,             0.99291,             0.99509,             0.78108,            0.012815,           0.0041105,                   0,           0.0084017,           0.0084017,           0.0084017
                  61,            0.024359,           0.0067727,                   0,                   1,             0.98579,             0.99514,             0.77275,             0.01267,            0.004198,                   0,           0.0083511,           0.0083511,           0.0083511
                  62,            0.023046,           0.0072623,                   0,             0.99291,             0.99291,             0.99601,             0.79113,            0.013006,             0.00413,                   0,              0.0083,              0.0083,              0.0083
                  63,            0.022803,           0.0073805,                   0,             0.99296,             0.99998,             0.99575,             0.80834,            0.012406,           0.0038621,                   0,           0.0082483,           0.0082483,           0.0082483
                  64,            0.023269,           0.0069022,                   0,                   1,             0.99288,             0.99678,             0.82042,            0.011894,           0.0037417,                   0,           0.0081961,           0.0081961,           0.0081961
                  65,            0.021887,           0.0067087,                   0,             0.99287,             0.99291,             0.99651,             0.79332,            0.012373,           0.0038447,                   0,           0.0081433,           0.0081433,           0.0081433
