               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  38,            0.031409,            0.010595,                   0,             0.99998,                   1,             0.99582,             0.76866,             0.01359,           0.0057661,                   0,           0.0065251,           0.0065251,            0.036425
                  39,            0.029737,           0.0098264,                   0,                   1,                   1,             0.99595,             0.71856,            0.013012,           0.0058944,                   0,            0.006667,            0.006667,            0.034767
                  40,            0.029143,            0.010125,                   0,                   1,                   1,             0.99588,             0.77654,             0.01224,           0.0057146,                   0,            0.006807,            0.006807,            0.033107
                  41,            0.027984,           0.0099948,                   0,                   1,                   1,             0.99616,             0.75318,            0.012541,           0.0059949,                   0,            0.006945,            0.006945,            0.031445
                  42,            0.030615,            0.010002,                   0,                   1,                   1,             0.99653,             0.75917,            0.014227,           0.0058646,                   0,           0.0070812,           0.0070812,            0.029781
                  43,            0.028044,            0.010263,                   0,             0.99999,                   1,             0.99592,             0.76508,            0.012092,              0.0061,                   0,           0.0072153,           0.0072153,            0.028115
                  44,            0.027345,            0.010069,                   0,             0.99999,                   1,             0.99602,             0.77715,            0.011512,            0.005674,                   0,           0.0073474,           0.0073474,            0.026447
                  45,            0.027274,            0.010163,                   0,                   1,                   1,             0.99631,             0.75109,            0.012648,           0.0056408,                   0,           0.0074774,           0.0074774,            0.024777
                  46,            0.028492,           0.0097275,                   0,             0.99999,                   1,             0.99565,             0.76388,            0.011196,           0.0055766,                   0,           0.0076054,           0.0076054,            0.023105
                  47,            0.027282,           0.0096056,                   0,                   1,                   1,             0.99651,             0.77714,            0.010654,           0.0053978,                   0,           0.0077312,           0.0077312,            0.021431
                  48,            0.027461,           0.0099985,                   0,                   1,                   1,             0.99669,             0.74407,            0.012545,           0.0056307,                   0,           0.0078549,           0.0078549,            0.019755
                  49,            0.027173,           0.0098472,                   0,                   1,                   1,             0.99657,             0.76648,            0.013766,            0.005703,                   0,           0.0079764,           0.0079764,            0.018076
                  50,             0.02717,           0.0094846,                   0,                   1,                   1,              0.9961,             0.77061,            0.011506,           0.0057517,                   0,           0.0080957,           0.0080957,            0.016396
                  51,             0.02642,           0.0097791,                   0,                   1,                   1,             0.99575,             0.78262,             0.01119,           0.0054072,                   0,           0.0082127,           0.0082127,            0.014713
                  52,            0.026468,           0.0095878,                   0,             0.99999,                   1,             0.99613,             0.79759,            0.010807,           0.0055035,                   0,           0.0083275,           0.0083275,            0.013027
                  53,            0.026763,           0.0097162,                   0,             0.99999,                   1,             0.99627,             0.73076,            0.014485,           0.0064826,                   0,             0.00844,             0.00844,             0.01134
                  54,            0.027097,           0.0098777,                   0,             0.99999,                   1,              0.9962,             0.75843,            0.012527,           0.0062852,                   0,           0.0085501,           0.0085501,           0.0096501
                  55,            0.026449,           0.0097073,                   0,             0.99998,                   1,             0.99583,              0.7673,            0.011442,           0.0056274,                   0,           0.0085978,           0.0085978,           0.0085978
                  56,            0.026079,           0.0096718,                   0,             0.99999,                   1,               0.996,              0.7411,            0.011533,           0.0058487,                   0,           0.0085978,           0.0085978,           0.0085978
                  57,            0.024756,           0.0097909,                   0,             0.99998,                   1,             0.99554,             0.77713,            0.010072,           0.0053991,                   0,           0.0085497,           0.0085497,           0.0085497
                  58,            0.024362,           0.0091923,                   0,             0.99999,                   1,             0.99561,             0.72061,            0.013611,           0.0060625,                   0,            0.008501,            0.008501,            0.008501
                  59,             0.02694,           0.0095936,                   0,             0.99999,                   1,             0.99575,             0.78115,            0.011177,           0.0054304,                   0,           0.0084516,           0.0084516,           0.0084516
                  60,            0.024864,           0.0093475,                   0,                   1,                   1,              0.9959,             0.77994,            0.012321,           0.0058701,                   0,           0.0084017,           0.0084017,           0.0084017
                  61,            0.024637,           0.0095974,                   0,             0.99995,                   1,             0.99562,             0.77567,             0.01342,           0.0057469,                   0,           0.0083511,           0.0083511,           0.0083511
                  62,            0.025724,           0.0092169,                   0,                   1,                   1,             0.99611,             0.76262,            0.011772,           0.0055008,                   0,              0.0083,              0.0083,              0.0083
                  63,            0.024059,           0.0093135,                   0,                   1,                   1,             0.99669,             0.76134,             0.01319,           0.0056229,                   0,           0.0082483,           0.0082483,           0.0082483
                  64,            0.024965,           0.0093201,                   0,             0.99999,                   1,              0.9968,             0.77143,            0.011774,           0.0055918,                   0,           0.0081961,           0.0081961,           0.0081961
                  65,            0.023459,           0.0091292,                   0,                   1,                   1,              0.9962,             0.79928,            0.010902,           0.0053356,                   0,           0.0081433,           0.0081433,           0.0081433
                  66,            0.024151,           0.0092204,                   0,             0.99999,                   1,             0.99535,             0.79086,            0.012285,           0.0058298,                   0,             0.00809,             0.00809,             0.00809
                  67,            0.022798,           0.0093169,                   0,             0.99992,                   1,             0.99514,              0.7906,            0.011015,           0.0060047,                   0,           0.0080362,           0.0080362,           0.0080362
                  68,            0.022527,            0.008991,                   0,                   1,                   1,             0.99532,              0.7902,            0.010183,           0.0055287,                   0,           0.0079818,           0.0079818,           0.0079818
                  69,            0.023506,           0.0089309,                   0,                   1,                   1,             0.99562,             0.78162,             0.01205,           0.0054739,                   0,            0.007927,            0.007927,            0.007927
                  70,            0.021444,           0.0091586,                   0,             0.99998,                   1,             0.99646,             0.79967,            0.010364,           0.0052802,                   0,           0.0078717,           0.0078717,           0.0078717
                  71,             0.02076,           0.0089735,                   0,             0.99999,                   1,             0.99661,              0.8029,             0.01028,           0.0053842,                   0,            0.007816,            0.007816,            0.007816
                  72,             0.02016,            0.008807,                   0,                   1,                   1,             0.99778,             0.80895,            0.010154,           0.0051768,                   0,           0.0077598,           0.0077598,           0.0077598
                  73,            0.020862,           0.0088235,                   0,                   1,                   1,             0.99744,             0.80646,           0.0096066,           0.0050445,                   0,           0.0077031,           0.0077031,           0.0077031
                  74,            0.021058,           0.0085396,                   0,                   1,                   1,             0.99645,             0.81877,           0.0097572,            0.005107,                   0,           0.0076461,           0.0076461,           0.0076461
                  75,            0.021727,           0.0082421,                   0,                   1,             0.99999,             0.99671,             0.78991,            0.010844,           0.0053753,                   0,           0.0075886,           0.0075886,           0.0075886
                  76,            0.021777,           0.0085643,                   0,             0.99999,                   1,              0.9967,             0.80754,            0.011427,           0.0050725,                   0,           0.0075307,           0.0075307,           0.0075307
                  77,            0.021638,            0.008418,                   0,             0.99999,                   1,             0.99688,             0.81343,           0.0096952,           0.0047898,                   0,           0.0074725,           0.0074725,           0.0074725
                  78,             0.02065,           0.0083783,                   0,                   1,                   1,             0.99703,             0.81699,           0.0095785,           0.0051819,                   0,           0.0074139,           0.0074139,           0.0074139
                  79,            0.021289,           0.0085456,                   0,             0.99998,                   1,             0.99665,              0.7975,            0.010703,           0.0055452,                   0,            0.007355,            0.007355,            0.007355
                  80,            0.020856,           0.0085359,                   0,                   1,                   1,             0.99696,             0.80798,           0.0098046,           0.0052181,                   0,           0.0072957,           0.0072957,           0.0072957
                  81,            0.020114,           0.0083396,                   0,                   1,                   1,             0.99727,             0.83506,           0.0088546,           0.0049097,                   0,           0.0072361,           0.0072361,           0.0072361
                  82,            0.020601,           0.0083229,                   0,                   1,             0.99993,             0.99674,             0.83195,           0.0089119,           0.0050077,                   0,           0.0071762,           0.0071762,           0.0071762
                  83,            0.019216,           0.0083584,                   0,                   1,             0.99993,             0.99709,             0.81683,           0.0096053,           0.0054078,                   0,            0.007116,            0.007116,            0.007116
                  84,            0.019937,           0.0081572,                   0,                   1,                   1,             0.99741,             0.83013,           0.0089973,           0.0049988,                   0,           0.0070555,           0.0070555,           0.0070555
                  85,            0.019739,           0.0083677,                   0,             0.99999,                   1,             0.99764,             0.81786,            0.010759,           0.0053214,                   0,           0.0069948,           0.0069948,           0.0069948
                  86,            0.020743,           0.0083465,                   0,             0.99999,                   1,             0.99718,             0.81322,           0.0092058,           0.0049927,                   0,           0.0069338,           0.0069338,           0.0069338
                  87,             0.01923,           0.0081969,                   0,                   1,                   1,             0.99692,             0.81801,           0.0090546,           0.0051955,                   0,           0.0068726,           0.0068726,           0.0068726
                  88,            0.019988,           0.0084594,                   0,             0.99999,                   1,             0.99708,             0.81511,           0.0094385,           0.0051797,                   0,           0.0068111,           0.0068111,           0.0068111
                  89,            0.019279,           0.0082176,                   0,                   1,                   1,             0.99742,             0.80886,           0.0092725,           0.0052236,                   0,           0.0067495,           0.0067495,           0.0067495
                  90,            0.020562,           0.0081148,                   0,                   1,                   1,             0.99763,             0.79983,            0.010165,           0.0055118,                   0,           0.0066877,           0.0066877,           0.0066877
                  91,            0.018736,           0.0074365,                   0,                   1,                   1,             0.99771,              0.8212,           0.0090869,           0.0049985,                   0,           0.0066257,           0.0066257,           0.0066257
                  92,            0.019181,           0.0081106,                   0,                   1,                   1,             0.99736,             0.83163,           0.0089989,           0.0049544,                   0,           0.0065636,           0.0065636,           0.0065636
                  93,            0.018197,           0.0079544,                   0,             0.99999,                   1,             0.99757,             0.81783,           0.0094832,           0.0049969,                   0,           0.0065013,           0.0065013,           0.0065013
                  94,            0.018384,           0.0075929,                   0,                   1,                   1,             0.99765,             0.81973,           0.0092693,           0.0048202,                   0,           0.0064389,           0.0064389,           0.0064389
